ID,DataType,Sector,Exposure_Time,FFI_Avail,SPOC_Avail
1083242222939300480,SPOC,,[120.] s,True,True
1117132130541140736,FFI,14.0,1425.599392,True,True
1117132130541140736,FFI,20.0,1425.599406,True,True
1117132130541140736,FFI,40.0,475.199784,True,True
1117132130541140736,FFI,47.0,475.199791,True,True
1117132130541140736,FFI,60.0,158.399929,True,True
1117132130541140736,FFI,74.0,158.399928,True,True
1117132130541140736,SPOC,,[120.] s,True,True
1117132130541140736,SPOC,,[120.] s,True,True
1117132130541140736,SPOC,,[20.] s,True,True
1117132130541140736,SPOC,,[120.] s,True,True
1117132130541140736,SPOC,,[20.] s,True,True
1117132130541140736,SPOC,,[120.] s,True,True
1123681096674583552,FFI,14.0,1425.599392,True,True
1123681096674583552,FFI,20.0,1425.599406,True,True
1123681096674583552,FFI,26.0,1425.599348,True,True
1123681096674583552,FFI,40.0,475.199784,True,True
1123681096674583552,FFI,47.0,475.199791,True,True
1123681096674583552,FFI,60.0,158.399929,True,True
1123681096674583552,FFI,53.0,475.199775,True,True
1123681096674583552,FFI,74.0,158.399928,True,True
1123681096674583552,SPOC,,[120.] s,True,True
1123681096674583552,SPOC,,[120.] s,True,True
1123681096674583552,SPOC,,[120.] s,True,True
1123681096674583552,SPOC,,[20.] s,True,True
1123681096674583552,SPOC,,[20.] s,True,True
1123681096674583552,SPOC,,[120.] s,True,True
1123681096674583552,SPOC,,[120.] s,True,True
1123681096674583552,SPOC,,[20.] s,True,True
1123681096674583552,SPOC,,[20.] s,True,True
1123681096674583552,SPOC,,[120.] s,True,True
1123681096674583552,SPOC,,[120.] s,True,True
1123681096674583552,SPOC,,[120.] s,True,True
1125337098625077504,FFI,14.0,1425.599392,True,True
1125337098625077504,FFI,20.0,1425.599406,True,True
1125337098625077504,FFI,26.0,1425.599348,True,True
1125337098625077504,FFI,40.0,475.199784,True,True
1125337098625077504,FFI,47.0,475.199791,True,True
